,economy,microsoft,obama,palestine,Others,Top_1%,Top_20%,Top_5%,SentimentHeadline,SentimentTitle,Publish_weekday,Face_pop_rank,LinkedIn_pop_rank
333,0,1,0,0,0,1,0,0,-0.0941947878518184,0.0,4,0,1
334,0,1,0,0,0,1,0,0,-0.0533001790889026,-0.24705294220065502,4,0,1
335,0,1,0,0,0,1,0,0,-0.183498376963185,0.10420006753133199,5,0,1
336,0,0,1,0,0,1,0,0,0.107705054606916,-0.0753778361444409,5,0,0
337,0,1,0,0,0,1,0,0,-0.22545621019921203,-0.169600131324992,6,0,1
338,0,1,0,0,0,1,0,0,0.19629909152447303,-0.006281486345369979,0,0,1
339,1,0,0,0,0,1,0,0,-0.0393712992717944,-0.14433756729740602,1,0,1
340,1,0,0,0,0,1,0,0,0.20037604048564397,-0.0784284444107338,1,0,1
341,1,0,0,0,0,1,0,0,-0.0010023442173430401,-0.10364452469860601,1,1,0
342,1,0,0,0,0,1,0,0,-0.0516345484923744,-0.10416666666666699,1,0,0
343,1,0,0,0,0,1,0,0,-0.251954916985632,-0.225501672863608,2,0,0
344,0,0,1,0,0,1,0,0,0.15990053726670803,0.188982236504614,2,1,1
345,0,1,0,0,0,1,0,0,-0.0265596332015646,0.0110967712250939,3,0,1
346,0,1,0,0,0,1,0,0,0.19,0.129903810567666,3,1,1
347,0,1,0,0,0,1,0,0,0.11294530761424901,0.129903810567666,4,1,1
348,1,0,0,0,0,1,0,0,0.00257617532263022,-0.0883883476483184,4,0,0
349,1,0,0,0,0,1,0,0,-0.0545544725589981,0.34580875498337,4,0,0
350,0,1,0,0,0,1,0,0,0.0185708150019582,-0.00200468843468607,4,0,1
351,0,0,1,0,0,1,0,0,0.0477351634891233,0.0,6,0,0
352,1,0,0,0,0,1,0,0,-0.0048179299039806,-0.0753778361444409,0,0,1
353,1,0,0,0,0,1,0,0,-0.121198711231459,-0.0753778361444409,1,0,1
354,0,1,0,0,0,1,0,0,0.12018539143567501,0.0765601833331697,1,0,1
355,0,1,0,0,0,1,0,0,-0.21199580196806603,-0.0753778361444409,2,0,1
356,0,1,0,0,0,1,0,0,-0.102654539486393,-0.23815749227463603,2,0,1
357,0,1,0,0,0,1,0,0,0.111584171855821,-0.0781828489527617,3,0,1
358,0,1,0,0,0,1,0,0,0.058925565098879,-0.0966251507273673,3,0,1
359,0,1,0,0,0,1,0,0,0.0159900537266708,0.0259085933298845,4,0,1
360,0,0,1,0,0,1,0,0,-0.12332500441095899,0.0955271376509198,5,0,0
361,1,0,0,0,0,1,0,0,0.0556479533454598,0.0346687622640768,6,0,0
362,0,0,1,0,0,1,0,0,-0.153729673453111,-0.213605173483436,0,0,0
363,1,0,0,0,0,1,0,0,-0.0572005394153036,-0.125173490714998,0,0,1
364,0,1,0,0,0,1,0,0,-0.0559016994374947,-0.0942222951805511,1,0,1
365,0,1,0,0,0,1,0,0,0.05128571466207401,-0.0318632963709114,1,0,1
366,0,1,0,0,0,1,0,0,0.0818317088384971,-0.31820418955444296,1,0,1
367,1,0,0,0,0,1,0,0,-0.142886901662352,-0.251510713268618,1,0,1
368,0,1,0,0,0,1,0,0,-0.19245008972987498,-0.358044721686094,2,1,1
369,0,1,0,0,0,1,0,0,0.0220970869120796,0.0376889180722205,2,0,1
370,1,0,0,0,0,1,0,0,-0.164480493743626,-0.036594804612081,2,0,0
371,0,1,0,0,0,1,0,0,0.0244791666666668,0.0294627825494394,3,0,1
372,0,1,0,0,0,1,0,0,-0.0367717753384095,0.11306675421666099,3,0,1
373,0,0,1,0,0,1,0,0,0.00232923747656235,0.0833333333333333,3,0,0
374,0,1,0,0,0,1,0,0,-0.15548080006512802,0.0230321165996904,4,0,1
375,0,1,0,0,0,1,0,0,-0.11326288056391802,-0.153120366666339,4,0,1
376,0,1,0,0,0,1,0,0,-0.0977411315892538,0.0833333333333333,4,0,1
377,0,0,1,0,0,1,0,0,-0.139754248593737,0.169600131324992,4,0,0
378,0,1,0,0,0,1,0,0,-0.36490022459988103,-0.0790569415042095,4,0,0
379,0,1,0,0,0,1,0,0,0.288502235716168,0.11458333333333301,4,1,1
380,0,1,0,0,0,1,0,0,0.169417961421373,0.0659556066263858,5,1,1
381,0,1,0,0,0,1,0,0,-0.075,0.15811388300841903,6,1,1
382,0,1,0,0,0,1,0,0,-0.011410886614691003,0.0,6,0,1
383,1,0,0,0,0,1,0,0,0.109418398918909,0.0654233248431456,6,0,0
384,1,0,0,0,0,1,0,0,0.0625,0.40060179167597704,0,0,0
385,0,0,1,0,0,1,0,0,-0.14671422938545098,0.0,0,0,0
386,0,1,0,0,0,1,0,0,-0.101650776852824,-0.006281486345369979,0,0,1
387,1,0,0,0,0,1,0,0,-0.127083333333333,0.0266963169678229,1,0,1
388,0,1,0,0,0,1,0,0,-0.0196856496358973,-0.177878118384471,2,0,1
389,1,0,0,0,0,1,0,0,-0.0395287844688817,0.128456395762818,2,0,0
390,0,1,0,0,0,1,0,0,-0.00444168159074182,0.22097086912079603,2,0,0
391,0,1,0,0,0,1,0,0,-0.18998750591511604,0.0889390591922357,2,0,1
392,1,0,0,0,0,1,0,0,-0.504608819000166,0.0,2,0,0
393,0,0,1,0,0,1,0,0,-0.0521286035142687,0.11858541225631401,2,0,1
394,0,1,0,0,0,1,0,0,-0.0240008778680277,-0.0799005063131074,2,0,1
395,1,0,0,0,0,1,0,0,-0.0618229166666667,-0.199123117148231,2,0,0
396,0,1,0,0,0,1,0,0,0.0573539334676404,-0.0721687836487032,2,0,1
397,0,1,0,0,0,1,0,0,0.00212629317949935,-0.174584079155129,3,0,1
398,1,0,0,0,0,1,0,0,0.0152242591652148,-0.3125,3,0,0
399,1,0,0,0,0,1,0,0,-0.20666666666666697,-0.49495757452402295,3,0,0
400,1,0,0,0,0,1,0,0,-0.304087589840628,-0.0918558653543692,4,0,0
401,0,0,1,0,0,1,0,0,0.052990152591792,-0.0395284707521047,4,0,0
402,1,0,0,0,0,1,0,0,0.315257303238752,0.0146568014725302,4,1,1
403,0,1,0,0,0,1,0,0,-0.21431113675329602,-0.10416666666666699,4,0,0
404,0,1,0,0,0,1,0,0,0.164362462775295,0.0883883476483184,5,0,1
405,1,0,0,0,0,1,0,0,-0.075,-0.0790569415042095,6,0,0
406,0,1,0,0,0,1,0,0,-0.15580729166666699,0.22082460113014102,0,0,0
407,0,1,0,0,0,1,0,0,-0.285404104240621,0.0451054897804395,0,1,1
408,0,1,0,0,0,1,0,0,0.0518388773745295,-0.0282666885541653,0,0,1
409,0,1,0,0,0,1,0,0,0.0547520493721067,-0.198464155033934,0,0,1
410,1,0,0,0,0,1,0,0,-0.434767827072791,-0.125,2,0,1
411,1,0,0,0,0,1,0,0,-0.0460024401621051,0.10925535547922999,4,0,1
412,1,0,0,0,0,1,0,0,0.32585688542685803,-0.300416666666667,5,0,0
413,0,0,1,0,0,1,0,0,-0.074420261282475,0.0,6,0,0
414,1,0,0,0,0,1,0,0,-0.267159093010627,-0.0592547423706886,0,0,0
415,1,0,0,0,0,1,0,0,-0.0742781352708207,-0.0753778361444409,0,0,1
416,0,1,0,0,0,1,0,0,-0.0985266764276655,0.0,0,0,1
417,0,1,0,0,0,1,0,0,0.099189148353539,-0.0395284707521047,3,0,1
418,1,0,0,0,0,1,0,0,0.0291666666666668,-0.0883883476483184,3,0,1
419,0,1,0,0,0,1,0,0,0.11777544553781401,0.0833333333333333,5,0,1
420,1,0,0,0,0,1,0,0,0.24817708333333302,0.0994368911043582,5,0,1
421,1,0,0,0,0,1,0,0,-0.39722222222222203,0.19764235376052397,0,0,0
422,1,0,0,0,0,1,0,0,-0.147087101353638,0.0,0,0,1
423,0,1,0,0,0,1,0,0,0.207908008820197,-0.0625867453574993,0,0,1
424,1,0,0,0,0,1,0,0,-0.0912250561499702,0.0,1,0,1
425,1,0,0,0,0,1,0,0,0.0854930555555557,-0.0652102909252874,1,0,1
426,0,0,1,0,0,1,0,0,0.0681594067793309,0.19105427530184002,1,1,1
427,1,0,0,0,0,1,0,0,0.010799989286339,0.19105427530184002,1,1,1
428,1,0,0,0,0,1,0,0,-0.32500562298329605,0.0494105884401309,2,0,1
429,0,1,0,0,0,1,0,0,0.078192905271403,0.0,3,0,0
430,1,0,0,0,0,1,0,0,-0.5080779198639289,-0.0736722999747181,4,0,1
431,0,0,1,0,0,1,0,0,0.1375,-0.23881784412729898,5,1,0
432,1,0,0,0,0,1,0,0,0.0,-0.0472455591261534,5,0,0
433,0,0,1,0,0,1,0,0,0.04375,-0.084800065662496,6,0,0
434,1,0,0,0,0,1,0,0,-0.0037452734140972204,-0.226831178871232,6,0,1
435,0,1,0,0,0,1,0,0,0.0278250754734445,-0.0520466011473521,0,0,1
436,0,0,1,0,0,1,0,0,0.101462861581908,-0.108253175473055,0,0,0
437,0,0,1,0,0,1,0,0,-0.0820209153542897,-0.370659722222222,2,0,1
438,0,0,1,0,0,1,0,0,-0.0430154501007303,0.153358665253494,3,0,0
439,1,0,0,0,0,1,0,0,0.0954153167017242,-0.0753778361444409,4,0,1
440,1,0,0,0,0,1,0,0,0.0260643017571343,-0.0395284707521047,4,0,0
441,0,1,0,0,0,1,0,0,0.36999165909990206,-0.18199566742114898,4,0,1
442,0,1,0,0,0,1,0,0,-0.095428037895928,-0.0416666666666667,4,0,0
443,0,1,0,0,0,1,0,0,-0.0260643017571343,0.0812968881801621,4,0,1
444,0,0,1,0,0,1,0,0,0.169917873915218,0.00698771242968684,5,1,0
445,0,0,1,0,0,1,0,0,-0.21260501606769,0.0810185185185187,5,1,1
446,1,0,0,0,0,1,0,0,-0.0981980506061966,-0.16159828164194598,5,0,1
447,1,0,0,0,0,1,0,0,-0.0693897019811838,-0.316666666666667,0,0,0
448,0,0,1,0,0,1,0,0,0.14884052256495,0.166666666666667,0,0,0
449,0,1,0,0,0,1,0,0,-0.15990053726670803,-0.0790569415042095,0,0,1
450,0,0,1,0,0,1,0,0,0.12013556464171,0.15646686339374802,1,1,0
451,1,0,0,0,0,1,0,0,0.284523256070835,-0.0180421959121758,1,0,1
452,0,1,0,0,0,1,0,0,-0.0403468090518659,-0.0832948044612117,1,0,1
453,1,0,0,0,0,1,0,0,-0.0718795704860338,-0.127349920050042,1,0,1
454,0,1,0,0,0,1,0,0,-0.0694589105303099,-0.0376889180722205,1,0,1
455,1,0,0,0,0,1,0,0,-0.25412694213206,-0.0753778361444409,2,0,0
456,0,1,0,0,0,1,0,0,-0.140335349846953,-0.173611111111111,3,0,1
457,0,0,1,0,0,1,0,0,-0.0706132366642239,0.23199205266560302,6,0,0
458,0,0,1,0,0,1,0,0,-0.0711382493699735,0.23199205266560302,6,0,0
459,0,0,1,0,0,1,0,0,-0.0347524023428459,0.0196418550329598,6,0,0
460,0,0,1,0,0,1,0,0,0.0605402631047316,0.0,6,0,1
461,0,0,1,0,0,1,0,0,-0.15305592591910097,-0.19764235376052397,2,1,1
462,0,1,0,0,0,1,0,0,-0.172963535851037,-0.0780047150941729,4,0,0
463,0,1,0,0,0,1,0,0,0.111803398874989,0.0360843918243516,4,0,1
464,0,1,0,0,0,1,0,0,0.0266500895444513,-0.115160582998451,0,0,1
465,1,0,0,0,0,1,0,0,-0.0440794751398066,-0.176776695296637,0,0,0
466,1,0,0,0,0,1,0,0,-0.0553729638312488,0.084800065662496,0,0,0
467,0,0,1,0,0,1,0,0,-0.0932753134055796,0.0,3,0,0
468,0,0,1,0,0,1,0,0,0.0337098302725604,0.0,0,0,1
469,0,0,1,0,0,1,0,0,-0.0459279326771846,0.0,0,0,0
470,0,0,1,0,0,1,0,0,0.078192905271403,-0.043335952830095996,0,1,1
471,0,1,0,0,1,0,0,0,0.0625,-0.0183256172839505,6,0,0
472,1,0,0,0,1,0,0,0,0.245509013814894,0.12429068295054499,1,0,0
473,0,1,0,0,1,0,0,0,-0.0362119162380637,-0.0596741202810158,5,0,0
474,1,0,0,0,1,0,0,0,-0.125,0.0442708333333333,3,1,0
475,0,1,0,0,0,0,1,0,0.210429792569898,0.0043595679012345704,6,0,0
476,0,1,0,0,0,0,1,0,0.125,0.0416666666666667,3,0,0
477,0,1,0,0,0,0,1,0,-0.111851851851852,0.0,0,0,0
478,0,1,0,0,0,0,1,0,0.142302494707577,-0.104893298959784,3,0,0
479,0,1,0,0,0,0,1,0,-0.0942222951805511,-0.161065291351857,2,0,0
480,0,1,0,0,0,0,1,0,0.0768609153513148,0.15625,6,0,0
481,0,1,0,0,0,0,1,0,-0.14363106492851702,-0.0974278579257494,1,0,1
482,0,1,0,0,0,0,1,0,-0.0944911182523068,-0.0633353463907048,1,0,0
483,0,1,0,0,0,0,1,0,0.0,0.10416666666666699,2,0,1
484,0,1,0,0,0,0,1,0,-0.007365695637359759,-0.00868055555555534,2,0,1
485,0,1,0,0,0,0,1,0,-0.0833333333333333,-0.0441941738241592,2,0,0
486,0,1,0,0,0,0,1,0,-0.0610495270504729,-0.36239222535810606,1,0,0
487,0,1,0,0,0,0,1,0,-0.0833333333333333,0.28347335475692,1,0,0
488,0,1,0,0,0,0,1,0,-0.125173490714998,-0.25,6,0,0
489,0,1,0,0,0,0,1,0,0.0243055555555556,0.0171866231538397,2,0,0
490,0,1,0,0,0,0,1,0,-0.19764235376052397,-0.0819433639656284,3,0,0
491,0,1,0,0,0,0,1,0,-0.0883883476483184,-0.0173343811320384,6,0,0
492,0,1,0,0,0,0,1,0,-0.18268656121117896,-0.218605806498484,3,0,1
493,0,1,0,0,0,0,1,0,-0.10066450704391802,-0.125,2,0,0
494,0,1,0,0,0,0,1,0,-0.0597319113587361,0.1125,2,0,0
495,0,1,0,0,0,0,1,0,0.15811388300841903,0.0347492672451388,4,0,0
496,0,1,0,0,0,0,1,0,0.0,-0.125,1,0,0
497,0,1,0,0,0,0,1,0,0.135416666666667,0.0936268824613121,0,0,0
498,0,1,0,0,0,0,1,0,0.0,0.00826933979308076,1,0,0
499,0,1,0,0,0,0,1,0,0.0,0.0626465135839439,1,0,0
500,1,0,0,0,0,0,0,1,-0.0423177083333333,0.0376889180722205,0,0,1
501,1,0,0,0,0,0,0,1,-0.2,-0.166666666666667,0,0,0
502,1,0,0,0,0,0,0,1,-0.0591006786055812,-0.19764235376052397,0,0,1
503,1,0,0,0,0,0,0,1,-0.0972222222222222,0.0,0,0,0
504,1,0,0,0,0,0,0,1,-0.110416666666667,0.22360679774997896,1,0,1
505,1,0,0,0,0,0,0,1,0.11820135721116301,0.0674212867736388,2,0,0
506,0,1,0,0,0,0,0,1,-0.0395970371015587,0.0833333333333333,2,0,1
507,0,1,0,0,0,0,0,1,0.0310917711351933,-0.0818622874107224,3,0,1
508,1,0,0,0,0,0,0,1,-0.266500895444513,-0.08930431353897,4,0,1
509,1,0,0,0,0,0,0,1,0.0,-0.0944911182523068,6,0,0
510,1,0,0,0,0,0,0,1,0.108583333333333,-0.00458333333333333,6,0,0
511,1,0,0,0,0,0,0,1,0.0,-0.208333333333333,0,0,0
512,1,0,0,0,0,0,0,1,0.0134407902672035,0.0,0,1,0
513,1,0,0,0,0,0,0,1,-0.0279508497187474,-0.0648519419747284,2,0,0
514,1,0,0,0,0,0,0,1,0.167705098312484,-0.267927178808965,2,0,0
515,1,0,0,0,0,0,0,1,0.0266500895444513,0.0441941738241592,2,0,1
516,1,0,0,0,0,0,0,1,-0.18600812734259803,-0.137001938854894,3,0,1
517,1,0,0,0,0,0,0,1,0.219008197488427,-0.0578703703703703,6,0,0
518,0,1,0,0,0,0,0,1,-0.36490022459988103,0.0,2,0,0
519,1,0,0,0,0,0,0,1,0.133250447722257,0.0883883476483184,3,0,1
520,0,0,1,0,0,0,0,1,-0.11631944444444399,0.0228112216631938,4,0,0
521,1,0,0,0,0,0,0,1,0.0371850705068449,-0.12562972690740198,6,0,1
522,1,0,0,0,0,0,0,1,-0.0932291666666666,0.056346769256730996,6,1,1
523,1,0,0,0,0,0,0,1,-0.0739950026465752,0.0,0,1,1
524,1,0,0,0,0,0,0,1,-0.0773740933107237,-0.0833333333333333,1,0,0
525,1,0,0,0,0,0,0,1,0.0221134490667925,-0.0978279740156158,1,1,1
526,1,0,0,0,0,0,0,1,-0.205690781366719,-0.11056724533396302,1,1,1
527,1,0,0,0,0,0,0,1,-0.106248487038369,-0.26516504294495497,1,0,1
528,1,0,0,0,0,0,0,1,-0.133250447722257,0.0419262745781211,4,1,0
529,0,0,1,0,0,0,0,1,-0.0111111111111112,0.0,6,0,0
530,1,0,0,0,0,0,0,1,-0.0369244274892737,0.236227795630767,6,0,0
531,0,0,1,0,0,0,0,1,-0.139444014400669,0.0510310363079829,6,1,0
532,0,0,1,0,0,0,0,1,0.11269353851346199,0.188982236504614,0,0,0
533,1,0,0,0,0,0,0,1,-0.051243224484370006,-0.0141752878633289,1,0,1
534,0,0,1,0,0,0,0,1,0.167083333333333,0.0,3,0,0
535,1,0,0,0,0,0,0,1,-0.0559016994374947,-0.0441941738241592,3,0,1
536,1,0,0,0,0,0,0,1,-0.0545544725589981,-0.0826797284707684,4,0,1
537,1,0,0,0,0,0,0,1,0.0674872448979593,-0.125,0,1,1
538,1,0,0,0,0,0,0,1,-0.176368329863853,0.0,1,0,1
539,1,0,0,0,0,0,0,1,-0.108383333333333,-0.10206207261596599,3,0,0
540,1,0,0,0,0,0,0,1,-0.00408575281537877,0.193294221977792,3,0,1
541,1,0,0,0,0,0,0,1,0.049029033784546,0.0450185361343415,3,0,0
542,1,0,0,0,0,0,0,1,-0.02,-0.0472455591261534,3,0,1
543,1,0,0,0,0,0,0,1,-0.28670731932847804,-0.10206207261596599,6,0,1
544,1,0,0,0,0,0,0,1,-0.0624457229598011,0.0,0,0,0
545,1,0,0,0,0,0,0,1,-0.0255155181539914,-0.04861111111111099,1,0,0
546,1,0,0,0,0,0,0,1,-0.108601257321393,-0.05524271728019901,1,0,0
547,1,0,0,0,0,0,0,1,-0.0929792012995301,0.22360679774997896,2,0,0
548,1,0,0,0,0,0,0,1,-0.272244926441032,-0.227288706824602,2,0,1
549,1,0,0,0,0,0,0,1,0.0750123997686224,0.19105427530184002,6,0,0
550,1,0,0,0,0,0,0,1,0.0456125280749851,-0.0416666666666667,6,0,0
551,1,0,0,0,0,0,0,1,0.147313912747197,0.15811388300841903,0,0,1
552,1,0,0,0,0,0,0,1,-0.0638285384269182,0.0,0,0,0
553,1,0,0,0,0,0,0,1,-0.33978864169175393,-0.188982236504614,1,0,0
554,1,0,0,0,0,0,0,1,-0.308474337561102,-0.0838525491562421,1,1,0
555,1,0,0,0,0,0,0,1,0.0794961203592598,-0.167600715988924,6,0,0
556,1,0,0,0,0,0,0,1,-0.0629513888888889,-0.20412414523193198,6,0,0
557,1,0,0,0,0,0,0,1,-0.0716221156507129,0.0518811178621375,6,0,1
558,1,0,0,0,0,0,0,1,-0.0537359021226253,-0.121533978016438,1,0,1
559,1,0,0,0,0,0,0,1,-0.155258606984396,-0.28658141295275896,2,0,0
560,1,0,0,0,0,0,0,1,-0.140328190428034,0.0378814511374338,3,0,0
561,1,0,0,0,0,0,0,1,-0.10215892263160901,0.0314447059335908,3,0,1
562,1,0,0,0,0,0,0,1,0.0325803771964179,-0.125216825835118,4,0,1
563,1,0,0,0,0,0,0,1,-0.0852802865422442,0.0,5,1,1
564,1,0,0,0,0,0,0,1,-0.269330469403243,0.0,6,0,0
565,1,0,0,0,0,0,0,1,-0.0818317088384971,0.0198873782208716,6,0,0
566,1,0,0,0,0,0,0,1,0.120833333333333,0.21650635094611,2,0,0
567,1,0,0,0,0,0,0,1,-0.12361793832581901,-0.132582521472478,2,0,1
568,1,0,0,0,0,0,0,1,-0.220718303561613,-0.0663194444444444,3,0,0
569,1,0,0,0,0,0,0,1,0.0458966232927556,0.0,3,0,1
570,1,0,0,0,0,0,0,1,0.116439702368112,-0.220087577825904,3,0,1
571,0,0,1,0,0,0,0,1,0.0,0.0944911182523068,3,0,0
572,1,0,0,0,0,0,0,1,-0.0722939681029758,-0.188982236504614,4,0,0
573,1,0,0,0,0,0,0,1,0.0929051732730177,-0.26041666666666696,6,0,1
574,1,0,0,0,0,0,0,1,0.145525684810667,-0.30208333333333304,6,0,0
575,1,0,0,0,0,0,0,1,0.0820214877687302,0.0188444590361102,0,0,1
576,1,0,0,0,0,0,0,1,0.0926145673432705,-0.0376889180722205,0,0,0
577,1,0,0,0,0,0,0,1,-0.0354166666666667,0.0,0,0,1
578,1,0,0,0,0,0,0,1,-0.119925402950031,0.11858541225631401,1,0,0
579,1,0,0,0,0,0,0,1,-0.14569360865929099,0.0472455591261534,1,0,1
580,1,0,0,0,0,0,0,1,-0.0145833333333334,0.0,1,0,1
581,1,0,0,0,0,0,0,1,-0.11320053055992099,0.0944911182523068,1,0,0
582,1,0,0,0,0,0,0,1,0.0750123997686224,0.0,1,0,1
583,1,0,0,0,0,0,0,1,-0.207632528978105,0.0472455591261534,2,1,1
584,1,0,0,0,0,0,0,1,0.110773282467821,0.0612722406800513,2,0,1
585,1,0,0,0,0,0,0,1,0.0799502686333539,0.31890752410153494,3,0,1
586,1,0,0,0,0,0,0,1,0.39551992605273606,0.176776695296637,5,0,1
587,1,0,0,0,0,0,0,1,-0.25472544527487806,-0.140335349846953,6,0,0
588,1,0,0,0,0,0,0,1,-0.34318371917118495,0.0,1,0,0
589,1,0,0,0,0,0,0,1,0.005670115145331479,0.0,1,1,1
590,1,0,0,0,0,0,0,1,0.0212629317949929,-0.0208333333333333,2,0,1
591,1,0,0,0,0,0,0,1,0.209631372890605,0.03125,2,0,0
592,1,0,0,0,0,0,0,1,0.151461342244298,0.0,3,0,0
593,1,0,0,0,0,0,0,1,-0.0563749126755352,-0.0430908933164019,4,0,0
594,1,0,0,0,0,0,0,1,-0.0605601743906192,-0.176776695296637,4,0,0
595,1,0,0,0,0,0,0,1,-0.0348672004873238,0.0,6,0,0
596,1,0,0,0,0,0,0,1,-0.153093108923949,0.10495383134008501,6,0,1
597,1,0,0,0,0,0,0,1,-0.160729860835662,-0.25515518153991396,6,1,1
598,1,0,0,0,0,0,0,1,0.0208333333333334,0.14171033195154903,0,0,0
599,1,0,0,0,0,0,0,1,-0.0575,0.167705098312484,1,0,1
600,0,1,0,0,0,0,0,1,-0.10228963604812101,-0.0944911182523068,1,0,1
601,0,0,1,0,0,0,0,1,-0.10990447240925,-0.16009030654602402,5,0,0
602,1,0,0,0,0,0,0,1,0.0423440311650726,-0.132582521472478,6,0,0
603,1,0,0,0,0,0,0,1,-0.106314658974964,0.0,0,0,1
604,1,0,0,0,0,0,0,1,-0.12403664588687599,-0.06435185185185201,2,0,0
605,1,0,0,0,0,0,0,1,0.139754248593737,0.21260501606769,4,0,0
606,1,0,0,0,0,0,0,1,0.00024514516892272997,0.0889390591922357,4,0,0
607,1,0,0,0,0,0,0,1,-0.0218217890235992,0.10416666666666699,4,0,1
608,1,0,0,0,0,0,0,1,-0.0732877462472411,-0.121533978016438,4,0,0
609,1,0,0,0,0,0,0,1,-0.13683758422495498,-0.0773398041922786,6,0,1
610,1,0,0,0,0,0,0,1,0.128051470312093,-0.159734985616995,6,0,1
611,1,0,0,0,0,0,0,1,-0.289243913793647,-0.393838980875615,1,0,0
612,1,0,0,0,0,0,0,1,0.117851130197758,0.31622776601683805,2,0,0
613,1,0,0,0,0,0,0,1,-0.16366341767699402,0.0,2,0,1
614,1,0,0,0,0,0,0,1,-0.0107909378859589,0.0155780861365178,3,0,0
615,1,0,0,0,0,0,0,1,-0.271503143303483,0.0416666666666667,4,0,0
616,1,0,0,0,0,0,0,1,0.170482726746869,-0.243067956032876,6,0,0
617,1,0,0,0,0,0,0,1,0.14375,0.0,0,1,1
618,1,0,0,0,0,0,0,1,-0.149558981806942,-0.0308076256229675,2,0,0
619,1,0,0,0,0,0,0,1,-0.11213974914905198,-0.0932871909749672,3,0,0
620,1,0,0,0,0,0,0,1,0.00226804605813255,0.0,3,0,1
621,1,0,0,0,0,0,0,1,-0.0956831930774679,0.0944911182523068,3,0,0
622,1,0,0,0,0,0,0,1,0.12214624374540199,-0.11858541225631401,3,0,0
623,0,1,0,0,0,0,0,1,-0.0217202514642787,0.176776695296637,6,0,0
624,1,0,0,0,0,0,0,1,-0.199875671583385,-0.0188444590361102,6,0,1
625,1,0,0,0,0,0,0,1,0.0818317088384971,0.335410196624968,0,0,1
626,1,0,0,0,0,0,0,1,-0.12433637282662599,0.0118113897815383,1,0,0
627,1,0,0,0,0,0,0,1,-0.0418055555555554,0.0,1,0,0
628,1,0,0,0,0,0,0,1,-0.145238842281308,0.0,1,0,1
629,1,0,0,0,0,0,0,1,0.0469041575982343,0.0510310363079829,2,0,0
630,1,0,0,0,0,0,0,1,-0.0209631372890605,-0.03125,3,0,1
631,1,0,0,0,0,0,0,1,0.0170103454359944,-0.096069421660104,4,0,0
632,0,0,1,0,0,0,0,1,0.0,0.0,6,1,0
633,1,0,0,0,0,0,0,1,-0.19166666666666698,-0.0395284707521047,0,0,1
634,0,1,0,0,0,0,0,1,0.0799502686333539,-0.0833333333333333,0,0,1
635,1,0,0,0,0,0,0,1,-0.20031442298435603,0.176776695296637,1,0,1
636,1,0,0,0,0,0,0,1,-0.119928239239346,0.0472455591261534,1,0,1
637,1,0,0,0,0,0,0,1,-0.0644422368515563,-0.0296463530640786,2,0,1
638,1,0,0,0,0,0,0,1,0.0,0.106302508033845,3,0,1
639,1,0,0,0,0,0,0,1,0.0319444444444445,0.0,3,0,1
640,1,0,0,0,0,0,0,1,0.12361111111111099,0.0450173188084857,4,0,0
641,1,0,0,0,0,0,0,1,-0.06638326808202501,-0.28822843256742997,5,0,1
642,0,0,1,0,0,0,0,1,0.19321314919727198,0.0,5,0,1
643,1,0,0,0,0,0,0,1,0.0614409251056508,0.22097086912079603,6,0,1
644,0,0,1,0,0,0,0,1,-0.326290504001235,-0.0441941738241592,0,0,0
645,1,0,0,0,0,0,0,1,0.17883007038922696,0.0629940788348713,0,0,0
646,1,0,0,0,0,0,0,1,-0.17810606200708498,0.23815749227463603,1,0,0
647,1,0,0,0,0,0,0,1,-0.213605173483436,-0.322815844475522,1,0,0
648,1,0,0,0,0,0,0,1,-0.13230943668928902,-0.20355121987066396,1,1,1
649,1,0,0,0,0,0,0,1,0.0700694444444444,0.0810226520109587,2,0,1
650,1,0,0,0,0,0,0,1,-0.0131830177128956,0.33071891388307395,6,0,1
651,0,0,1,0,0,0,0,1,0.04375,-0.11417676788820401,6,0,0
652,1,0,0,0,0,0,0,1,-0.35978471771803794,0.0,0,0,1
653,1,0,0,0,0,0,0,1,-0.005922242120989229,0.125,1,0,0
654,1,0,0,0,0,0,0,1,-0.12956687232762,0.0167328021905125,1,0,0
655,1,0,0,0,0,0,0,1,-0.0306431461153413,-0.289175872411903,1,0,1
656,1,0,0,0,0,0,0,1,0.00284137877911441,0.180421959121758,3,0,1
657,1,0,0,0,0,0,0,1,-0.21220955383027,0.254730307458695,4,0,0
658,1,0,0,0,0,0,0,1,-0.228666666666667,0.0944911182523068,1,0,1
659,1,0,0,0,0,0,0,1,-0.10206207261596599,-0.0652186493437437,1,0,0
660,1,0,0,0,0,0,0,1,-0.25444550582020303,-0.21872420482831303,2,0,0
661,0,0,1,0,0,0,0,1,0.0367708333333334,0.0611816770039046,3,0,0
662,1,0,0,0,0,0,0,1,0.06875,0.111803398874989,6,0,1
663,1,0,0,0,0,0,0,1,-0.0625974191732984,0.48662925899938003,6,0,0
664,1,0,0,0,0,0,0,1,0.0,0.3545833333333329,0,0,1
665,1,0,0,0,0,0,0,1,-0.33878937993355296,-0.208333333333333,1,0,0
666,1,0,0,0,0,0,0,1,-0.00227310302329166,0.0785185793171258,1,0,1
667,1,0,0,0,0,0,0,1,0.0133250447722257,-0.0416666666666667,1,0,1
